URL Prisma;Año de Publicación;Tipo;Título;Fuente;ISSN;ISBN;Datos de la Publicación;Editor;Autores;Autoría preferente;Autores US;Total Autores;Afiliaciones;Afiliaciones Internacionales Sí/No;Afiliaciones Internacionales;DOI;Cód. WOS;Cód. Scopus;Cód. PubMed;Id. idUS;Cód. Dialnet;Vía Acceso;Dialnet
https://bibliometria.us.es/prisma/publicacion/17072;2011;Revista;Analysis of innovation in SMEs using an innovative capability-based non-linear model: A study in the province of Seville (Spain);TECHNOVATION;"0166-4972;1879-2383";;31 (9), 459-475;ELSEVIER SCIENCE BV;"Martínez-Román, Juan A.;Gamero, Javier;Tamayo, Juan A.";Sí;"Martínez-Román, Juan A. [2584];Gamero, Javier [1444];Tamayo, Juan A. [4127]";3;Universidad de Sevilla;No;-;10.1016/j.technovation.2011.05.005;WOS:000294940200004;2-s2.0-80051782481;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16972;2011;Revista;Lenguaje no sexista y barreras a su utilización. Un estudio en el ámbito universitario.;REVISTA DE INVESTIGACION EN EDUCACION;"1697-5200;2172-3427";;2 (9), 174-183;DIPUTACION PROVINCIAL PONTEVEDRA;"Jimenez-Rodrigo, Maria Luisa;Román-Onsalo, Marisa;Traverso-Cortes, Joaquin";Sí;"Jimenez-Rodrigo, Maria Luisa [2085];Román-Onsalo, Marisa [3699];Traverso-Cortes, Joaquin [4195]";3;-;-;-;-;-;-;-;11441/68433;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/114522;2011;Revista;Consumer innovative behavior in vacation travel;Tourism & Management Studies;2182-8458;;(1), 135-142;Universidade do Algarve;"Jesús Manuel López Bonilla;Luis Miguel López-Bonilla;Borja Sanz Altamira";Sí;"Jesús Manuel López Bonilla [2235];Luis Miguel López-Bonilla [2236];Borja Sanz Altamira [4001]";3;-;-;-;-;-;-;-;-;ARTREV 5018545;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16090;2011;Revista;Cross cultural analysis of the use and perceptions of web Based learning systems;COMPUTERS & EDUCATION;"0360-1315;1873-782X";;57 (2), 1762-1774;PERGAMON-ELSEVIER SCIENCE LTD;"Arenas-Gaitán, Jorge;Ramírez-Correa, Patricio E.;Javier Rondán-Cataluña, F.";Sí;"Arenas-Gaitán, Jorge [198];Javier Rondán-Cataluña, F. [3755]";3;"Universidad de Sevilla;Universidad Católica del Norte";Sí;Universidad Católica del Norte;10.1016/j.compedu.2011.03.016;WOS:000292437400027;2-s2.0-79955158665;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/17008;2011;Revista;INTERPRETING FRANCHISORS' PREFERENCES IN THE TRAVEL AGENCY INDUSTRY: THE CASE OF SPAIN;Tourism Analysis;"1083-5423;1943-3999";;16 (5), 543-555;Cognizant Communication Corporation;"Ramirez-Hurtado, J. M.;Guerrero-Casas, F. M.;Rondan-Cataluña, F. J.";Sí;Rondan-Cataluña, F. J. [3755];3;"Universidad Pablo de Olavide;Universidad de Sevilla";No;-;10.3727/108354211X13202764960627;WOS:000213835400004;2-s2.0-84907705391;-;11441/59562;ARTREV 3836017;Verde;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16355;2011;Desconocido;HOW TO CREATE RELATIONAL CAPITAL IN HOSPITAL-IN-THE-HOME UNITS;Electronic Journal of Knowledge Management;;;9 (11), 19-27;Academic Conferences and Publishing Internatinal Ltd.;"Cegarra-Navarro, Juan Gabriel;Cepeda-Carrion, Gabriel;Martinez-Caro,Eva;Salmador-Sanchez, Mª Paz";No;Cepeda-Carrion, Gabriel [815];4;-;-;-;-;-;-;-;11441/22802;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/17071;2011;Revista;Hacia una tipología empresarial basada en los factores explicativos de la intensidad innovadora: una aplicación empírica;Revista Europea de Dirección y Economía de la Empresa;1019-6838;;20 (1), 143-160;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"Martinez-Roman, Juan Antonio;Gamero-Rojas, Javier;Tamayo-Gallego, Juan Aurelio";Sí;"Martinez-Roman, Juan Antonio [2584];Gamero-Rojas, Javier [1444];Tamayo-Gallego, Juan Aurelio [4127]";3;-;-;-;-;-;-;-;-;ARTREV 3416309;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16640;2011;Revista;The role of attitudes in the TAM: A theoretically unnecessary construct?;BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY;"0007-1013;1467-8535";;42 (6), E160-E162;WILEY-BLACKWELL;"López-Bonilla, Luis Miguel;López-Bonilla, Jesús Manuel";Sí;"López-Bonilla, Luis Miguel [2236];López-Bonilla, Jesús Manuel [2235]";2;Universidad de Sevilla;No;-;10.1111/j.1467-8535.2011.01232.x;WOS:000296968800011;2-s2.0-80054972524;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16053;2011;Revista;Internationalisation speed and technological patterns: A panel data study on Spanish SMEs;TECHNOVATION;"0166-4972;1879-2383";;31 (10-11), 560-572;ELSEVIER SCIENCE BV;"Ramos, Encarnación;Acedo, Francisco J.;Gonzalez, M. Rosario";Sí;"Ramos, Encarnación [3463];Acedo, Francisco J. [14];Gonzalez, M. Rosario [1798]";3;Universidad de Sevilla;No;-;10.1016/j.technovation.2011.06.008;WOS:000295443900004;2-s2.0-81155161019;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16820;2011;Desconocido;HRM in Spain its diversity and the role of organizational culture: an empirical study;The European Journal of Social Sciences;;;26 (3), 389-407;EuroJournals;"Triguero-Sánchez, Rafael;Peña-Vinces, Jesús.;Sanchez-Apellaniz-Garcia, Mercedes";Sí;"Peña-Vinces, Jesús. [3212];Sanchez-Apellaniz-Garcia, Mercedes [3959]";3;-;-;-;-;-;2-s2.0-83255188733;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/17007;2011;Revista;Brand choice in frequently purchased products Begona Peral Peral. E. Javier Rondan Cataluna and Enrique C. Diez de Castro;Revista de Economía Aplicada;1133-455X;;19 (55), 95-124;"Universidad de Zaragoza;Departamento de Estructura e Historia Económicas y Economía Pública";"Peral, BP;Cataluna, FJR;De Castro, ECD";No;Cataluna, FJR [3755];3;Universidad de Sevilla;No;-;-;WOS:000289024900004;-;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16288;2011;Revista;Managerial capabilities and paths to growth as determinants of high-growth small and medium-sized enterprises;INTERNATIONAL SMALL BUSINESS JOURNAL;"0266-2426;1741-2870";;29 (6), 671-694;SAGE PUBLICATIONS LTD;"Barbero, José L.;Casillas, José C.;Feldman, Howard D.";Sí;Casillas, José C. [744];3;"Universidad Pablo de Olavide;Universidad de Sevilla;University of Portland";Sí;University of Portland;10.1177/0266242610378287;WOS:000297816000005;2-s2.0-82955229005;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16393;2011;Revista;How entrepreneurial actions transform customer capital through time Exploring and exploiting knowledge in an open-mindedness context;International Journal of Manpower;"0143-7720;1758-6577";;32 (1), 132-150;Emerald Publishing Limited;"Wensley, Anthony K.P.;Cegarra-Navarro, Juan Gabriel;Cepeda-Carrión, Gabriel;Leal Millán, Antonio Genaro";Sí;"Cepeda-Carrión, Gabriel [815];Leal Millán, Antonio Genaro [2155]";4;"University of Toronto;Universidad Politecnica de Cartagena;Universidad de Sevilla";Sí;University of Toronto;10.1108/01437721111121279;WOS:000291904100010;2-s2.0-79952756692;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16639;2011;Desconocido;COMPORTAMIENTO ECOLÓGICO DE LOS GESTORES DE CAMPOS DE GOLF EN ANDALUCÍA (ESPAÑA);REVISTA BRASILEIRA DE ECOTURISMO;;;4 (1), 11-24;Sociedade Brasileira de Ecoturismo;"López-Bonilla, Jesús Manuel;López-Bonilla, Luis Miguel;Sanz-Altamira, Borja;Reyes-Rodriguez, Maria Del Carmen";Sí;"López-Bonilla, Jesús Manuel [2235];López-Bonilla, Luis Miguel [2236];Sanz-Altamira, Borja [4001];Reyes-Rodriguez, Maria Del Carmen [3519]";4;-;-;-;-;-;-;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16052;2011;Revista;Export stimuli revisited: The influence of the characteristics of managerial decision makers on international behaviour;INTERNATIONAL SMALL BUSINESS JOURNAL;"0266-2426;1741-2870";;29 (6), 648-670;SAGE PUBLICATIONS LTD;"Acedo, Francisco J.;Galán, José L.";Sí;"Acedo, Francisco J. [14];Galán, José L. [1400]";2;Universidad de Sevilla;No;-;10.1177/0266242610375771;WOS:000297816000004;2-s2.0-82955229011;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16691;2011;Revista;Identification of the design variables of eLearning tools;INTERACTING WITH COMPUTERS;"0953-5438;1873-7951";;23 (3), 279-288;OXFORD UNIV PRESS;"Martínez-Torres, M. R.;Toral, S. L.;Barrero, F.";Sí;"Martínez-Torres, M. R. [2588];Toral, S. L. [4155];Barrero, F. [335]";3;Universidad de Sevilla;No;-;10.1016/j.intcom.2011.04.004;WOS:000292429300009;2-s2.0-79957798299;-;11441/32368;-;Verde;-
https://bibliometria.us.es/prisma/publicacion/16695;2011;Revista;Web site structure mining using social network analysis;INTERNET RESEARCH;1066-2243;;21 (2), 104-123;EMERALD GROUP PUBLISHING LTD;"Martinez-Torres, MR;Toral, SL;Palacios, B;Barrero, F";Sí;"Martinez-Torres, MR [2588];Toral, SL [4155];Barrero, F [335]";4;Universidad de Sevilla;No;-;10.1108/10662241111123711;WOS:000291632400001;2-s2.0-79953276202;-;11441/39510;-;Verde;-
https://bibliometria.us.es/prisma/publicacion/16287;2011;Revista;Entrepreneurial orientation of family firms: Family and environmental dimensions;Journal of Family Business Strategy;1877-8585;;2 (2), 90-100;Elsevier BV;"Casillas, José C.;Moreno, Ana M.;Barbero, José L.";Sí;"Casillas, José C. [744];Moreno, Ana M. [2828]";3;"Universidad de Sevilla;Universidad Pablo de Olavide";No;-;10.1016/j.jfbs.2011.03.002;-;2-s2.0-79957818936;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16767;2011;Revista;Resources and international marketing strategy in export firms Implications for export performance+;MANAGEMENT RESEARCH REVIEW;"2040-8269;2040-8277";;34 (5), 496-518;EMERALD GROUP PUBLISHING LTD;"Ruzo, Emilio;Losada, Fernando;Navarro, Antonio;Díez, José A.";No;Navarro, Antonio [2957];4;"Universidad de Santiago de Compostela;Universidad de Sevilla";No;-;10.1108/01409171111128698;WOS:000213410200001;2-s2.0-79955691448;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16449;2011;Revista;Employment relationships as drivers of firm flexibility and learning;PERSONNEL REVIEW;0048-3486;;40 (5), 625-642;EMERALD GROUP PUBLISHING LTD;"López-Cabrales, Alvaro;Valle, Ramon;Galan, Jose L.";Sí;Galan, Jose L. [1400];3;"Universidad Pablo de Olavide;Universidad de Sevilla";No;-;10.1108/00483481111154478;WOS:000296599500006;2-s2.0-79961179838;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16149;2011;Revista;Creating capabilities that increase customer value;Investigaciones europeas de dirección y economía de la empresa;1135-2523;;17 (2), 69-87;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"Silvia, Martelo Landroguez;Carmen, Barroso Castro;Gabriel, Cepeda Carrión";Sí;"Silvia, Martelo Landroguez [2483];Carmen, Barroso Castro [815]";3;Universidad de Sevilla;No;-;10.1016/S1135-2523(12)60053-7;-;2-s2.0-84864290966;-;11441/54581;ARTREV 3665522;Dorada;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16428;2011;Revista;LA PYME Y SU ENTORNO. LA DIRECCIÓN, EL ANÁLISIS DAFO Y EL CONCEPT MAPPING (1ª Parte);Alta Dirección;0002-6549;;46 (275/276), 47-54;Alta Dirección;Diaz-Fernandez, Mª Carmen;Sí;Diaz-Fernandez, Mª Carmen [1054];1;-;-;-;-;-;-;-;-;ARTREV 3897472;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/126428;2011;Libro;Análisis de la implantación de planes de gualdad en las empresas del sector andaluz de la construcción;"Logros y retos: Actas del III congreso universitario nacional ""Investigación y género""";;978-84-936484-3-5;1940-1961;Universidad de Sevilla;"María Jesús Torres Martos;Marisa Román Onsalo";Sí;Marisa Román Onsalo [3699];2;-;-;-;-;-;-;-;-;ARTLIB 4508105;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/103614;2011;Libro;Identificación de las principales dificultades que obstaculizan el acceso a los Órganos de Gobierno en las universidades españolas;"Logros y retos: Actas del III congreso universitario nacional ""Investigación y género""";;978-84-936484-3-5;1239-1257;Universidad de Sevilla;"María del Rocío Martínez Torres;Mª Ángeles Serrano Ochoa;María del Carmen Díaz Fernández;Jesús Manuel López Bonilla";Sí;"María del Rocío Martínez Torres [2588];Mª Ángeles Serrano Ochoa [4034];María del Carmen Díaz Fernández [1054];Jesús Manuel López Bonilla [2235]";4;-;-;-;-;-;-;-;11441/30790;ARTLIB 4508005;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/121001;2011;Libro;Software heurístico y abierto en los sistemas de capacitación emprendedora (SISCAPEM);Técnicas avanzadas de Enseñanza e Innovación Pedagógica : una aplicación en la Enseñanza Superior;;978-84-694-45112-2;103-116;Digital@tres;Ana María Orti González;Sí;Ana María Orti González [3090];1;-;-;-;-;-;-;-;-;ARTLIB 4908262;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/144019;2011;Libro;Service quality and internal differences among members of the airline alliances;Airline Industry: Strategies, Operations and Safety;;9781611220797;187-192;;"López-Bonilla, Jesús Manuel;López-Bonilla, Luis Miguel";Sí;"López-Bonilla, Jesús Manuel [2235];López-Bonilla, Luis Miguel [2236]";2;Universidad de Sevilla;No;-;-;-;2-s2.0-84892102145;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/184378;2011;Libro;Calidad de servicio, satisfacción e intenciones de comportamiento en la compra de servicios a través de Internet: Un estudio realizado en España;"Estrategias competitivas en canales de distribución comercial tradicional ""versus"" on-line";;978-84-8367-357-7;259-283;Universidad de Oviedo;"Ramón Barrera Barrera;Enrique Martín Armario";Sí;Ramón Barrera Barrera [328];2;-;-;-;-;-;-;-;-;ARTLIB 7958372;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/100435;2011;Libro;Órganos de gobierno de la empresa familiar (II): el papel del consejo de administración;Empresa familiar: aspectos jurídicos y económicos;;978-84-234-2840-3;423-453;Ediciones Deusto;"Adolfo E. Vázquez-Sánchez;José Carlos Casillas Bueno";Sí;"Adolfo E. Vázquez-Sánchez [4289];José Carlos Casillas Bueno [744]";2;-;-;-;-;-;-;-;-;ARTLIB 3741418;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/99900;2011;Libro;Experiencia en la utilización de los estudios de caso en los recursos de postgrado del área de ciencias sociales;Espacio Europeo de Educación Superior (EEES): Innovaciones Metodológicas en la Economía y la Empresa;;978-84-695-1839-7;59-73;EDICIÓN DIGITAL @ TRES;"Caro González, Francisco Javier; Castellanos Verdugo. Mario; Fresneda Fuentes, Silvia; Palacios Florencio, Beatriz";Sí;"Caro González, Francisco Javier [684]; Castellanos Verdugo. Mario [757]; Fresneda Fuentes, Silvia [1383]";4;-;-;-;-;-;-;-;11441/43192;ARTLIB 5240924;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/127781;2011;Libro;Influencia de las metodologías activas en el proceso de aprendizaje : un análisis empírico desde la perspectiva de los estudios de Licenciatura y Grado;Técnicas avanzadas de Enseñanza e Innovación Pedagógica : una aplicación en la Enseñanza Superior;;978-84-694-45112-2;87-101;Digital@tres;"Ángel Francisco Villarejo-Ramos;Manuel J. Sánchez-Franco;Félix A. Martín-Velicia";Sí;"Ángel Francisco Villarejo-Ramos [4367];Manuel J. Sánchez-Franco [3899]";3;-;-;-;-;-;-;-;-;ARTLIB 4908251;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/144014;2011;Libro;Women and globalization;Ethical Models and Applications of Globalization: Cultural, Socio-Political and Economic Perspectives;;9781613503324;119-140;Information Science Reference;"Sánchez-Apellániz, Mercedes;Núñez, Miriam;Charlo-Molina, Maria José";Sí;"Sánchez-Apellániz, Mercedes [3959];Núñez, Miriam [3011];Charlo-Molina, Maria José [833]";3;Universidad de Sevilla;No;-;10.4018/978-1-61350-332-4.ch009;-;2-s2.0-84898389172;-;11441/85900;ARTLIB 7699778;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/208203;2011;Libro;Acesur;Casos de internacionalización de empresas andaluzas;;978-84-694-4285-2;19-42;Extenda-Agencia Andaluza de Promoción Exterior;"José Carlos Casillas Bueno;Rosario García Cruz;I. Torre";Sí;"José Carlos Casillas Bueno [744];Rosario García Cruz [1475]";3;-;-;-;-;-;-;-;-;ARTLIB 8518525;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/99862;2011;Libro;Las empresas editoras de prensa: Estrategias y competencia;La comunicación en Andalucía: Historia, estructura y nuevas tecnologías;;978-84-939078-0-8;361-386;Fundación Centro de Estudios Andaluces;Caro González, Francisco Javier;Sí;Caro González, Francisco Javier [684];1;-;-;-;-;-;-;-;-;ARTLIB 3849502;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/179406;2011;Libro;Las mujeres directivas en las empresas periodísticas: una aproximación desde la Grounded theory;Epistemología feminista: mujeres e identidad;;978-84-15335-17-7;349-362;Arcibel;" Caro González, Francisco Javier; García-Gordillo, Mar";Sí;" Caro González, Francisco Javier [684]; García-Gordillo, Mar [1515]";2;-;-;-;-;-;-;-;-;ARTLIB 7827355;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/103618;2011;Libro;Material didáctico y exámen escrito : efecto sobre las calificaciones;Técnicas avanzadas de Enseñanza e Innovación Pedagógica : una aplicación en la Enseñanza Superior;;978-84-694-45112-2;247-263;Digital@tres;"Francisco Javier Quirós Tomás;María del Carmen Díaz Fernández";Sí;"Francisco Javier Quirós Tomás [3434];María del Carmen Díaz Fernández [1054]";2;-;-;-;-;-;-;-;-;ARTLIB 4908464;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/100482;2011;Libro;Enseñanza sobre gestión de empresas deportivas a través del método del caso y sus protagonistas;Espacio Europeo de Educación Superior (EEES): Innovaciones Metodológicas en la Economía y la Empresa;;978-84-695-1839-7;77-86;EDICIÓN DIGITAL @ TRES;"Gabriel A. Cepeda Carrión;Mario Castellanos Verdugo";Sí;"Gabriel A. Cepeda Carrión [815];Mario Castellanos Verdugo [757]";2;-;-;-;-;-;-;-;-;ARTLIB 5240961;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/103617;2011;Libro;Motivación y rendimiento de diversos instrumentos de evaluación continua;Espacio Europeo de Educación Superior (EEES): Innovaciones Metodológicas en la Economía y la Empresa;;978-84-695-1839-7;129-143;EDICIÓN DIGITAL @ TRES;"María del Carmen Díaz Fernández;Francisco Javier Quirós Tomás";Sí;"María del Carmen Díaz Fernández [1054];Francisco Javier Quirós Tomás [3434]";2;-;-;-;-;-;-;-;-;ARTLIB 5242158;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/221176;2011;Revista;Dirección y organización;DIRECCION Y ORGANIZACION;"1132-175X;2171-6323";;;"UNIV POLITECNICA MADRID-CEPADE;Edición Digital @tres";"Adolfo E. Vázquez-Sánchez;Emilio Pablo Díez de Castro";Sí;Adolfo E. Vázquez-Sánchez [4289];2;-;-;-;-;-;-;-;-;LIB 901466;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/221016;2011;Libro;Dirección y organización de empresas turísticas;Dirección y organización de empresas turísticas;;978-84-368-2450-6;;Universidad Rey Juan Carlos;"María Ángeles Gallego Agueda;Cristóbal Casanueva Rocha";Sí;"María Ángeles Gallego Agueda [1428];Cristóbal Casanueva Rocha [735]";2;-;-;-;-;-;-;-;-;LIB 891497;Sin Datos;-
